INFO  0 [2021-02-26 14:10:17,175] [main] org.semanticweb.owlapi.utilities.Injector  - Loading file META-INF/services/org.semanticweb.owlapi.model.OWLOntologyManager
DEBUG 1233 [2021-02-26 14:10:18,408] [main] org.semanticweb.owlapi.rdf.rdfxml.parser.OptimisedListTranslator  - list: ObjectPropertyAtom(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#associatedConstraint> Variable(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#sit>) <http://semanticweb.org/STEaMINg/ContextOntology-COInd4#C_5>)
DEBUG 1233 [2021-02-26 14:10:18,408] [main] org.semanticweb.owlapi.rdf.rdfxml.parser.OptimisedListTranslator  - list: ClassAtom(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#Situation-S1> Variable(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#sit>))
DEBUG 1233 [2021-02-26 14:10:18,408] [main] org.semanticweb.owlapi.rdf.rdfxml.parser.OptimisedListTranslator  - list: ClassAtom(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#Situation> Variable(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#sit>))
DEBUG 1234 [2021-02-26 14:10:18,409] [main] org.semanticweb.owlapi.rdf.rdfxml.parser.OptimisedListTranslator  - list: ObjectPropertyAtom(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#associatedConstraint> Variable(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#sit>) <http://semanticweb.org/STEaMINg/ContextOntology-COInd4#C_17>)
DEBUG 1234 [2021-02-26 14:10:18,409] [main] org.semanticweb.owlapi.rdf.rdfxml.parser.OptimisedListTranslator  - list: ObjectPropertyAtom(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#associatedConstraint> Variable(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#sit>) <http://semanticweb.org/STEaMINg/ContextOntology-COInd4#C_18>)
DEBUG 1234 [2021-02-26 14:10:18,409] [main] org.semanticweb.owlapi.rdf.rdfxml.parser.OptimisedListTranslator  - list: ObjectPropertyAtom(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#associatedConstraint> Variable(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#sit>) <http://semanticweb.org/STEaMINg/ContextOntology-COInd4#C_19>)
DEBUG 1234 [2021-02-26 14:10:18,409] [main] org.semanticweb.owlapi.rdf.rdfxml.parser.OptimisedListTranslator  - list: ObjectPropertyAtom(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#associatedConstraint> Variable(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#sit>) <http://semanticweb.org/STEaMINg/ContextOntology-COInd4#C_16>)
DEBUG 1235 [2021-02-26 14:10:18,410] [main] org.semanticweb.owlapi.rdf.rdfxml.parser.OptimisedListTranslator  - list: ClassAtom(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#Situation-S10> Variable(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#sit>))
DEBUG 1235 [2021-02-26 14:10:18,410] [main] org.semanticweb.owlapi.rdf.rdfxml.parser.OptimisedListTranslator  - list: ClassAtom(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#Situation> Variable(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#sit>))
DEBUG 1235 [2021-02-26 14:10:18,410] [main] org.semanticweb.owlapi.rdf.rdfxml.parser.OptimisedListTranslator  - list: ObjectPropertyAtom(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#hasCause> Variable(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#sit>) <http://semanticweb.org/STEaMINg/ContextOntology-COInd4#OilLeak>)
DEBUG 1235 [2021-02-26 14:10:18,410] [main] org.semanticweb.owlapi.rdf.rdfxml.parser.OptimisedListTranslator  - list: ClassAtom(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#Situation-S2> Variable(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#sit>))
DEBUG 1236 [2021-02-26 14:10:18,411] [main] org.semanticweb.owlapi.rdf.rdfxml.parser.OptimisedListTranslator  - list: ObjectPropertyAtom(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#associatedConstraint> Variable(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#sit>) <http://semanticweb.org/STEaMINg/ContextOntology-COInd4#C_6>)
DEBUG 1237 [2021-02-26 14:10:18,412] [main] org.semanticweb.owlapi.rdf.rdfxml.parser.OptimisedListTranslator  - list: ObjectPropertyAtom(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#associatedConstraint> Variable(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#sit>) <http://semanticweb.org/STEaMINg/ContextOntology-COInd4#C_9>)
DEBUG 1237 [2021-02-26 14:10:18,412] [main] org.semanticweb.owlapi.rdf.rdfxml.parser.OptimisedListTranslator  - list: ObjectPropertyAtom(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#associatedConstraint> Variable(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#sit>) <http://semanticweb.org/STEaMINg/ContextOntology-COInd4#C_11>)
DEBUG 1237 [2021-02-26 14:10:18,412] [main] org.semanticweb.owlapi.rdf.rdfxml.parser.OptimisedListTranslator  - list: ObjectPropertyAtom(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#associatedConstraint> Variable(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#sit>) <http://semanticweb.org/STEaMINg/ContextOntology-COInd4#C_10>)
DEBUG 1237 [2021-02-26 14:10:18,412] [main] org.semanticweb.owlapi.rdf.rdfxml.parser.OptimisedListTranslator  - list: ClassAtom(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#Situation-S4> Variable(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#sit>))
DEBUG 1237 [2021-02-26 14:10:18,412] [main] org.semanticweb.owlapi.rdf.rdfxml.parser.OptimisedListTranslator  - list: ClassAtom(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#Situation> Variable(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#sit>))
DEBUG 1237 [2021-02-26 14:10:18,412] [main] org.semanticweb.owlapi.rdf.rdfxml.parser.OptimisedListTranslator  - list: ObjectPropertyAtom(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#associatedConstraint> Variable(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#sit>) <http://semanticweb.org/STEaMINg/ContextOntology-COInd4#C_23>)
DEBUG 1243 [2021-02-26 14:10:18,418] [main] org.semanticweb.owlapi.rdf.rdfxml.parser.OptimisedListTranslator  - list: ObjectPropertyAtom(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#associatedConstraint> Variable(<http://semanticweb.org/STEaMINg/ContextOntology-COInd4#sit>) <http://semanticweb.org/STEaMINg/ContextOntology-COInd4#C_13>)
